,name,addr,lat,lng
4520,東勝,台南市東山區東山里235號,23.329810000000066,120.40269
4521,安佃,台南市安南區海佃路四段548號,23.064607497922527,120.17209987177563
4522,興農,台南市善化區興農路4號,23.132977186796648,120.283706257978
4523,國平,台南市安平區平通里國平路381號,22.993714791563278,120.1713902875239
4524,豐盛,台南市北區勝利路192號194號,23.00394395697964,120.21883172690285
4525,致聖,台南市東區北門路二段12號,22.997722966414706,120.21232936317732
4526,武德,台南市中西區青年路134號,22.991880678313873,120.20923553788447
4527,怡安,台南市安南區安和路二段27號之2,23.0367026364187,120.21383387870051
4528,林頂,台南市仁德區中山路155號,22.97015463777502,120.2643272411853
4529,東江,台南市永康區尚頂里23鄰南台街43號1樓,23.022347668330557,120.22292999125744
4530,新憲,台南市新營區埤寮里中正路530號,23.329579913959268,120.31641768402667
4531,新東育,台南市東區大學路西段53號1樓2樓,22.99642673659768,120.21700381626175
4532,高長,台南市新市區新和里仁愛街171號,23.074574563419702,120.2932225058284
4533,中洲,台南市仁德區中洲里中洲276-16號276-17號,22.907766593946583,120.2511818984074
4534,烏山頭,台南市官田區湖山里98-4號98-5號,23.211610402474733,120.35138280185606
4535,六分寮,台南市善化區田寮里六分寮74-1號74-2號,23.152940884269114,120.3008704292514
4536,科工,台南市安南區鹽田里鹽田路2號,23.035196189018343,120.14860340285078
4537,仁灣,台南市永康區大仁街11巷1號,23.00048273910785,120.25674953427779
4538,正旺,台南市南區明興路917號,22.933526573691488,120.18226844116792
4539,道成,台南市北區北門路二段500號,23.009350233135233,120.21585747781167
4540,保東,台南市關廟區關新路二段7號,22.996413000000004,120.30816969317328
4541,康榮,台南市北區實踐里北門路三段2號,23.012986159587985,120.21704791424773
4542,鈺善,台南市白河區昇安里1鄰三間厝2-56號,23.363549310992273,120.43273918971727
4543,本興,台南市安南區公學路四段180號,23.0669713960701,120.17607270231989
4544,奇勝,台南市仁德區新田里勝利路139號,22.95625976576825,120.26129889745509
4545,永新,台南市永康區中正北路122號,23.04151347792723,120.24247044754458
4546,慶東,台南市東區青年路416號,22.991203561746264,120.21655837898896
4547,國宅,台南市南區新興路441號,22.975105652778648,120.18968215237464
4548,祥發,台南市東區裕豐街187號1樓,22.988415499307518,120.22736274326282
4549,好富,台南市東區富強里裕農路320號,22.98699749025432,120.22964172793762
4550,文安,台南市仁德區文賢路一段576號,22.93100961226845,120.23095877699234
4551,永嘉,台南市永康區二王路139號,23.018769502914196,120.24884261518264
4552,立東,台南市東區東門路三段220號,22.977348590888163,120.23445322938433
4553,裕興,台南市東區復興里裕文路76號1樓,22.98263151788918,120.24164177699231
4554,雋鈺,台南市永康區西灣里永華路157號,23.009426245628717,120.25959864210284
4555,將富,台南市將軍區將富里49之八號,23.217160000000035,120.1383800000001
4556,華醫,台南市仁德區民安路一段115號,22.959038512926178,120.24072794116795
4557,牛墟,台南市善化區什乃里什乃190號,23.139742928617128,120.2880330513589
4558,仁伯,台南市仁德區後壁里德安路188號,22.948911900917533,120.25545775659299
4559,創意,台南市永康區鹽行里中正二街268號,23.030455495412376,120.23525450597263
4560,裕信,台南市東區裕信路352號,22.979771999999997,120.24499014931622
4561,常勝,台南市北區長榮里長勝路1號,23.009337408823377,120.22033096641468
4562,奇蹟,台南市永康區永大路三段299號,23.034407280598998,120.2594595828381
4563,麻善,台南市麻豆區晉江里民權路10-1號,23.18298397446478,120.25145861988582
4564,新墘,台南市新市區港墘里民族路118號,23.08216871830448,120.29960084580772
4565,新新復,台南市新營區新進路二段466號,23.30257088204741,120.30277650764609
4566,長榮大,台南市歸仁區大潭里長榮路一段396號(長榮大學內第4宿舍B1),22.90665000000007,120.27330000000006
4567,德光,台南市東區崇德路269號,22.978247782964928,120.2215255402504
4568,新化,台南市新化區中正路557號,23.038292870938907,120.3071738001616
4569,吉吉好,台南市東區崇德路670號,22.968548099082472,120.22694977641544
4570,湖美,台南市北區大豐里27鄰中華北路一段143號,23.009817290034068,120.18526220523407
4571,長溪,台南市安南區安慶里長溪路一段307號,23.03869278988984,120.20732096918466
4572,淵安,台南市安南區海佃路三段163號,23.050431053003695,120.18109987800804
4573,裕平,台南市東區關聖里裕信路177號1樓,22.985190000000003,120.24516784347047
4574,小腳腿,台南市柳營區重溪里義士路一段938號,23.285306482110823,120.3656900342778
4575,麻中,台南市麻豆區南勢里南勢36-205號,23.18342383236194,120.26110863099434
4576,遠德,台南市新化區北勢里中正路1211號,23.05960212600268,120.2967752381269
4577,安高,台南市安定區港尾里港子尾37-28號,23.101797173754907,120.23622023604942
4578,車讚,台南市關廟區北花里中正路517號,22.964580744647773,120.34051822260366
4579,鹽新,台南市鹽水區橋南里忠孝路93號,23.310914692163685,120.27364627531888
4580,安安,台南市安南區安明路四段260-70號,23.061183904524214,120.13398926686476
4581,仁大,台南市仁德區太子里太子路120號122號,22.991468489324195,120.26586949417162
4582,鹽信,台南市永康區正南一街148號,23.025571773529872,120.22660234652889
4583,二鎮,台南市官田區二區里工社西街25巷81號,23.220800077442387,120.33056358451154
4584,永愛,台南市永康區北灣里文賢街80-1號,23.00799451234926,120.27179765808745
4585,保華,台南市仁德區成功里崇德路88號,22.95942361809683,120.22756127075994
4586,仁文,台南市東區仁和路57-7號59號1樓,22.975422778521537,120.23080698640999
4587,桂田,台南市永康區鹽行里新行街251號一樓,23.044266000000007,120.2421191493162
4588,虎尾寮,台南市仁德區仁德里文德路157號,22.968450000000075,120.24274000000003
4589,新正賢,台南市仁德區保安里中正路一段209號,22.92234237108314,120.23646472370018
4590,華平,台南市安平區健康路三段242號,22.983775186796645,120.17391468665244
4591,新曾文,台南市麻豆區東角里興中路177號179號,23.183748471002332,120.2541885
4592,鯤鯓,台南市南區南都里鯤鯓路20號,22.95901351485941,120.18393861226843
4593,新永華,台南市中西區永華路248號,23.01076254280934,120.25956110248141
4594,新同安,台南市安南區理想里海佃路二段432號,23.038736290870784,120.18812000236595
4595,鈺廣,台南市永康區大灣里民族路409號一樓,23.00808777720349,120.2662221650369
4596,欣奇,台南市新營區新東里東興路236號,23.316498450458763,120.32305038011415
4597,新凱,台南市新市區社內里12之5號,23.074460000000045,120.27699000000007
4598,新大內,台南市大內區石城里石子瀨122之153號,23.119281817098493,120.35624531487679
4599,麻學,台南市麻豆區大山里8鄰大山腳1之80號,23.196100000000058,120.21966000000009
4600,安立,台南市安南區安中路四段150號,23.049594700271076,120.17013852123607
4601,關聖,台南市關廟區南雄路一段471號,22.939330128224373,120.33395184442273
4602,善營,台南市善化區小新里成功路173之1號,23.12848730890418,120.31374179877662
4603,新吉,台南市安定區新吉里新吉126之12_126之13號,23.08466157285476,120.21034136955393
4604,少觀,台南市南區大林路113號,22.975405157626092,120.21108225535224
4605,楠西,台南市楠西區鹿田里11鄰油車61號之10,23.167290000000037,120.49093000000005
4606,新運河,台南市中西區府前路二段239號1樓,22.99191695141106,120.1906930917249
4607,慶國,台南市安平區慶平路531號,22.997261703849098,120.17190417707315
4608,新安順,台南市安南區安和路三段55-1號57號1樓,23.044758443245403,120.21721082763005
4609,大目降,台南市新化區正新路233號,23.036148502914187,120.30289164931624
4610,新雙新,台南市新市區永就里中山路227號1樓,23.067655198713208,120.29107559132085
4611,新佳興,台南市佳里區東寧里文化路196號1樓,23.163163522072775,120.1768915284494
4612,豐平,台南市安平區平豐路430號1樓,22.99423679156328,120.16383017583239
4613,新朝琴,台南市鹽水區岸內里朝琴路143號1樓,23.32491664284037,120.27466058035505
4614,新府緯,台南市南區西門路一段553號1樓,22.98378600000001,120.1975786487393
4615,安運,台南市安平區平安里華平路742號1樓,22.999069152374627,120.17592916140566
4616,寶園,台南市北區元寶里北園街78號78-1號78-2號78-3號1樓,23.012244199001668,120.22301135789718
4617,新玉馥,台南市玉井區玉田里中山路97號1樓號中華路255-1號1樓,23.120493166677647,120.46365457343461
4618,國民,台南市南區國民路150號152號,22.96744837996993,120.2121138141843
4619,新郡安,台南市安南區溪北里安和路一段105號1樓,23.02823185622373,120.2144548946565
4620,新海成,台南市北區海安路三段2號1樓,23.000702930607687,120.19888982128208
4621,東科,台南市新市區三舍里大順三路125號1樓,23.1023727352127,120.28844937699841
4622,新佳忠,台南市佳里區安西里忠孝路212號1樓,23.169413524294477,120.17062442659697
4623,新下營,台南市下營區下營里中山路一段46號48號1樓,23.235052600323225,120.26212886747645
4624,新裕新,台南市新營區新進路二段90號1樓,23.300591405505163,120.31094579516997
4625,新興運,台南市新化區護國里中山路211號,23.04138311348113,120.3128140721611
4626,金都,台南市南區金華路一段235號1樓,22.967120577298157,120.19011257172961
4627,三村,台南市永康區鹽行里仁愛街68號70號1樓,23.044309847625374,120.23914527200064
4628,康樂,台南市中西區安海里康樂街223號1樓2樓,22.994787142939565,120.19493910739236
4629,康興,台南市永康區中華路196號1樓,23.00450284762538,120.23545117972749
4630,崇華,台南市東區崇善路259號1樓,22.97848289370417,120.22613699792252
4631,新科,台南市新市區新市里中興街162號1樓,23.07809407294843,120.29196903647419
4632,新高,台南市新營區福安里復興路762號,23.30873701333021,120.28629159922671
4633,南英,台南市中西區永福路一段30號32號1樓,22.986000000000004,120.20018833236196
4634,香洋,台南市關廟區香洋里中山路一段203號1樓,22.95880713405277,120.33181268803742
4635,雙永,台南市永康區永大一路60號1樓,23.017854760488124,120.26062494087951
4636,樹谷,台南市新市區中心路2號1樓,23.10310981155858,120.26070291825847
4637,東凱,台南市東區東安路102號,22.993456159587982,120.22661746531818
4638,府安,台南市安南區溪東里北安路二段59號61號,23.02591364862372,120.20491997680205
4639,瓏埔,台南市永康區龍埔街108號,23.03413528893755,120.26367296502974
